transaction_id,amount,transaction_hour,day_of_week,distance_from_home,foreign_transaction,previous_attempts_24h,is_fraud
3360,25.49,18,4,19.6,0,0,0
3361,108.95,3,1,14.1,0,0,0
3362,195.45,2,6,20.8,0,0,0
3363,57.97,21,5,63.4,0,0,0
3364,186.06,2,6,47.7,0,0,0
3365,94.53,2,1,18.3,0,1,0
3366,202.5,8,1,17.0,0,0,0
3367,35.61,19,5,18.1,0,1,0
3368,86.36,18,6,62.4,0,1,0
3369,173.83,16,1,0.8,0,2,0
3370,19.27,19,1,53.7,1,1,0
3371,28.0,7,1,40.5,0,1,0
3372,182.76,15,5,5.3,1,0,0
3373,29.71,21,3,2.7,0,0,0
3374,383.94,8,4,359.0,0,0,0
3375,14.7,14,4,141.2,1,1,0
3376,176.02,7,5,35.1,0,3,0
3377,73.72,17,1,175.0,0,1,0
3378,103.93,3,0,43.9,1,0,0
3379,81.29,7,5,41.3,0,1,0
3380,40.32,6,5,4.6,0,0,0
3381,70.9,21,2,13.2,1,0,0
3382,164.37,6,4,80.3,0,2,0
3383,56.16,22,3,6.8,0,2,0
3384,74.14,7,4,25.3,0,1,0
3385,31.93,20,4,11.3,0,0,0
3386,90.12,9,3,96.8,1,0,0
3387,94.86,1,1,7.4,0,2,0
3388,93.0,0,1,46.5,0,0,0
3389,20.1,1,2,1.6,0,2,0
3390,15.56,20,2,12.8,0,0,0
3391,11.37,6,3,13.4,0,2,0
3392,38.92,4,0,22.7,0,0,0
3393,20.95,23,2,15.8,0,0,0
3394,130.04,23,3,28.9,0,0,0
3395,298.75,12,0,24.9,0,0,0
3396,167.65,17,4,30.2,0,1,0
3397,34.63,21,6,6.4,0,2,0
3398,1107.22,18,0,11.0,0,0,1
3399,50.48,4,4,6.5,0,0,0
3400,33.54,4,1,40.9,0,2,0
3401,119.04,22,1,81.2,0,1,0
3402,86.61,18,1,9.6,0,2,0
3403,101.64,0,3,38.4,0,0,0
3404,167.01,4,2,7.0,1,0,0
3405,308.84,7,6,6.2,0,1,0
3406,177.9,12,6,195.0,0,0,0
3407,20.21,21,5,89.5,1,1,0
3408,68.08,6,3,123.4,0,1,0
3409,202.06,6,4,10.3,0,3,0
3410,155.84,20,4,58.2,0,0,0
3411,25.81,19,0,16.9,0,0,0
3412,44.48,0,1,79.2,1,0,0
3413,38.38,7,4,131.5,0,0,0
3414,36.25,5,1,36.2,0,0,0
3415,930.59,15,1,10.3,1,0,1
3416,74.2,21,6,29.0,0,0,0
3417,37.09,8,1,13.4,0,0,0
3418,97.23,0,0,20.9,0,1,0
3419,129.77,8,4,100.7,0,0,0
3420,77.41,19,6,79.6,0,1,0
3421,145.12,16,3,100.7,1,0,0
3422,167.58,21,5,17.4,0,0,0
3423,16.43,21,1,5.5,0,1,0
3424,153.63,10,6,96.8,0,2,0
3425,117.83,19,1,14.5,0,2,0
3426,9.98,4,6,112.3,0,1,0
3427,200.95,6,5,132.4,0,0,0
3428,131.49,6,0,0.9,0,0,0
3429,37.8,22,6,14.4,0,0,0
3430,253.55,2,2,55.5,0,1,0
3431,29.81,21,1,46.0,0,0,0
3432,122.45,10,2,41.1,0,1,0
3433,88.21,5,6,43.2,0,0,0
3434,191.47,14,4,64.8,0,0,0
3435,51.79,23,2,40.4,1,0,0
3436,30.9,16,3,22.9,0,0,0
3437,147.54,16,1,69.1,0,1,0
3438,62.1,7,5,44.7,0,0,0
3439,111.09,12,6,24.3,0,1,0
3440,86.73,10,5,31.7,0,1,0
3441,146.22,17,1,63.7,0,0,0
3442,862.53,13,5,23.8,0,0,1
3443,115.55,16,4,17.9,0,0,0
3444,87.29,8,2,20.3,0,0,0
3445,9.87,4,6,74.9,1,1,0
3446,146.15,16,2,63.5,0,1,0
3447,109.48,14,1,196.4,0,0,0
3448,59.46,22,2,8.5,0,0,0
3449,39.41,17,0,9.0,0,0,0
3450,16.45,2,0,120.8,0,0,0
3451,89.05,13,0,1.6,0,0,0
3452,125.86,8,3,13.1,0,0,0
3453,52.8,8,3,0.1,1,0,0
3454,39.02,3,0,143.9,0,0,0
3455,363.38,14,4,7.1,0,0,0
3456,8.16,15,6,27.8,0,1,0
3457,76.77,2,2,20.3,1,0,0
3458,101.07,14,6,34.5,0,0,0
3459,69.43,7,2,26.1,0,0,0
3460,60.39,1,4,13.4,1,1,0
3461,56.44,4,3,32.8,1,0,0
3462,199.58,9,0,43.8,0,0,0
3463,45.6,16,1,72.5,0,3,0
3464,47.73,19,6,126.3,0,0,0
3465,24.57,1,1,19.5,0,1,0
3466,78.56,12,4,45.2,0,1,0
3467,129.91,18,3,21.6,1,0,0
3468,123.01,23,5,1.7,0,0,0
3469,32.55,15,6,20.7,0,0,0
3470,72.5,6,6,33.8,0,2,0
3471,72.65,23,4,4.9,0,1,0
3472,242.6,15,2,25.3,0,0,0
3473,161.8,1,6,21.5,0,3,0
3474,29.23,15,0,168.7,1,0,0
3475,176.54,22,5,251.7,0,0,0
3476,155.61,10,1,120.9,0,0,0
3477,1848.18,20,6,80.3,0,0,1
3478,50.59,9,4,42.6,0,1,0
3479,94.02,9,3,10.1,0,0,0
3480,22.19,14,5,74.3,0,1,0
3481,114.96,17,2,83.0,1,1,0
3482,123.92,4,0,40.5,0,0,0
3483,87.05,12,4,12.1,0,0,0
3484,158.38,14,4,157.1,1,0,0
3485,142.3,4,1,19.1,0,0,0
3486,97.89,14,1,38.6,1,0,0
3487,23.72,4,5,19.2,0,0,0
3488,229.61,3,6,58.4,0,1,0
3489,57.4,7,3,60.1,0,0,0
3490,31.63,5,1,23.8,0,1,0
3491,119.17,18,5,28.2,0,0,0
3492,299.16,22,5,17.7,1,0,0
3493,193.46,18,2,53.1,0,0,0
3494,109.74,3,3,98.1,0,0,0
3495,28.86,5,6,3.6,0,1,0
3496,110.35,17,0,0.8,0,2,0
3497,139.11,3,5,28.7,0,1,0
3498,41.63,21,2,15.4,0,1,0
3499,559.17,14,4,5.7,1,1,1
3500,103.32,9,3,131.2,0,0,0
3501,84.09,12,1,34.1,0,0,0
3502,76.82,12,5,18.2,1,0,0
3503,78.52,13,5,43.6,0,1,0
3504,123.5,1,6,7.3,0,0,0
3505,324.99,23,1,104.8,0,1,0
3506,86.02,3,4,25.6,0,0,0
3507,101.43,17,2,18.6,1,0,0
3508,356.93,20,3,0.8,0,1,0
3509,220.21,4,1,55.3,1,1,0
3510,264.41,11,6,19.6,0,1,0
3511,29.37,21,0,33.7,0,0,0
3512,31.73,23,5,85.0,0,1,0
3513,123.41,12,4,19.9,0,0,0
3514,152.36,0,0,27.9,0,1,0
3515,56.99,5,6,89.3,0,0,0
3516,77.34,18,2,39.1,0,0,0
3517,37.34,20,0,19.2,0,1,0
3518,106.03,2,2,67.4,0,0,0
3519,119.67,0,1,50.7,0,0,0
3520,122.56,10,0,13.4,0,0,0
3521,73.36,9,4,84.4,0,1,0
3522,39.51,13,6,18.2,0,1,0
3523,42.57,10,2,12.8,0,1,0
3524,11.47,17,6,54.4,1,0,0
3525,26.2,2,3,9.9,0,0,0
3526,100.12,22,2,15.4,0,0,0
3527,122.69,20,4,13.4,1,0,0
3528,135.51,17,6,43.1,0,0,0
3529,104.88,18,0,16.5,0,0,0
3530,153.55,20,6,48.8,1,0,0
3531,60.86,8,2,83.4,0,0,0
3532,8.92,5,0,128.9,1,0,0
3533,46.74,6,3,17.7,0,0,0
3534,77.83,8,0,30.3,0,1,0
3535,15.15,16,4,285.4,1,0,0
3536,20.75,22,4,20.9,0,0,0
3537,87.98,23,5,11.0,1,0,0
3538,143.07,7,1,18.3,0,1,0
3539,49.04,6,6,24.2,0,0,0
3540,45.65,0,4,33.5,0,0,0
3541,36.03,12,4,177.1,0,0,0
3542,82.53,3,0,47.6,0,0,0
3543,49.34,4,0,7.6,0,0,0
3544,99.16,3,2,59.9,1,0,0
3545,53.63,14,1,15.4,0,2,0
3546,117.49,6,4,42.7,1,1,0
3547,67.28,15,2,168.8,0,2,0
3548,42.48,16,1,51.9,0,0,0
3549,25.97,0,1,28.4,0,2,0
3550,1451.82,10,2,23.4,0,1,1
3551,89.28,8,6,15.1,0,0,0
3552,91.77,4,1,2.3,0,0,0
3553,83.53,19,5,103.4,0,0,0
3554,40.95,16,4,55.8,0,0,0
3555,22.25,3,6,6.5,0,1,0
3556,282.04,10,3,29.3,0,0,0
3557,47.68,7,6,2.4,0,1,0
3558,45.23,21,6,43.6,0,0,0
3559,44.39,12,2,179.4,0,0,0
3560,1588.59,18,4,138.9,1,0,1
3561,245.76,17,4,94.4,0,1,0
3562,41.23,19,5,28.5,0,0,0
3563,66.69,19,5,4.1,1,0,0
3564,101.94,10,6,89.5,0,1,0
3565,200.28,23,0,30.1,0,1,0
3566,245.67,4,6,11.8,0,1,0
3567,132.32,19,5,6.7,0,0,0
3568,66.11,6,3,9.5,0,0,0
3569,38.28,22,0,54.1,0,0,0
3570,174.93,2,2,36.3,0,1,0
3571,40.46,20,0,4.5,0,0,0
3572,36.44,0,6,27.4,0,0,0
3573,41.55,1,1,32.5,0,1,0
3574,121.54,14,5,0.7,0,1,0
3575,221.95,5,1,46.6,0,1,0
3576,97.98,22,1,14.3,0,0,0
3577,182.3,5,2,9.0,0,0,0
3578,223.66,11,2,40.0,0,1,0
3579,82.53,10,2,21.5,1,0,0
3580,225.29,23,0,50.7,0,0,0
3581,91.4,3,6,82.1,0,1,0
3582,55.96,14,5,155.1,0,0,0
3583,15.91,9,2,154.1,0,0,0
3584,149.19,6,6,7.9,0,1,0
3585,1289.76,1,3,253.7,0,0,1
3586,10.95,5,4,96.0,0,0,0
3587,60.72,6,5,41.4,0,0,0
3588,72.91,9,6,98.8,0,0,0
3589,58.36,11,3,16.4,0,0,0
3590,62.54,4,4,48.7,0,0,0
3591,45.68,0,2,2.4,0,0,0
3592,258.81,21,0,225.4,0,0,0
3593,43.35,10,2,4.6,0,0,0
3594,72.57,10,2,23.1,0,0,0
3595,893.97,4,4,11.0,0,2,1
3596,63.07,22,1,45.1,0,1,0
3597,55.73,22,2,69.8,0,0,0
3598,153.15,3,5,4.6,0,0,0
3599,5.43,10,0,5.2,1,0,0
3600,205.74,10,5,20.7,0,1,0
3601,63.58,10,2,18.8,1,0,0
3602,59.15,2,6,6.0,0,0,0
3603,14.52,19,2,1.3,0,2,0
3604,148.23,3,5,8.8,0,2,0
3605,241.19,21,1,2.0,1,0,0
3606,35.29,18,0,10.6,1,1,0
3607,119.66,15,0,45.3,0,0,0
3608,43.69,15,2,60.7,0,0,0
3609,160.08,2,1,7.7,0,0,0
3610,108.67,19,4,150.2,0,1,0
3611,84.8,8,4,19.9,0,0,0
3612,19.98,0,6,57.1,0,0,0
3613,153.28,4,2,14.5,1,1,0
3614,48.46,6,1,7.9,0,0,0
3615,61.12,7,6,23.1,0,0,0
3616,7.21,11,5,95.9,0,1,0
3617,51.95,0,2,17.6,1,0,0
3618,28.4,5,6,1.4,0,1,0
3619,48.15,15,0,96.7,0,0,0
3620,61.51,7,0,11.7,1,0,0
3621,47.52,0,3,52.6,0,0,0
3622,79.15,13,4,1.6,0,0,0
3623,116.42,20,0,19.4,0,0,0
3624,49.21,14,1,41.7,0,0,0
3625,77.82,16,4,113.5,0,0,0
3626,93.18,19,6,20.7,0,1,0
3627,108.6,3,5,144.3,0,0,0
3628,104.95,13,3,53.6,0,1,0
3629,110.15,12,1,26.7,1,1,0
3630,124.79,22,3,75.8,0,1,0
3631,149.03,18,6,1.8,0,1,0
3632,1247.51,23,0,34.0,0,1,1
3633,31.93,13,4,1.8,0,0,0
3634,28.55,21,6,15.9,0,0,0
3635,161.63,7,3,5.8,0,0,0
3636,1363.29,20,0,131.7,0,0,1
3637,97.56,22,1,110.3,1,0,0
3638,66.32,6,4,9.6,1,0,0
3639,166.31,16,2,2.4,1,1,0
3640,246.93,9,5,20.5,0,0,0
3641,829.05,13,2,41.1,0,1,1
3642,23.6,9,5,12.9,0,0,0
3643,576.11,13,4,29.3,0,0,1
3644,34.7,5,4,14.4,0,1,0
3645,65.11,18,0,35.2,0,0,0
3646,82.17,15,2,26.9,1,0,0
3647,57.56,4,2,13.2,0,1,0
3648,148.59,23,6,0.1,0,1,0
3649,87.08,11,0,202.2,0,0,0
3650,255.42,8,2,14.4,0,0,0
3651,45.94,8,0,4.8,1,0,0
3652,958.33,10,4,50.6,0,1,1
3653,73.23,2,2,28.4,0,1,0
3654,318.94,16,6,65.7,0,0,0
3655,26.88,16,5,48.3,0,2,0
3656,27.22,18,6,73.0,0,0,0
3657,166.96,10,6,29.4,0,0,0
3658,272.43,0,0,28.4,0,0,0
3659,48.7,10,5,9.4,1,0,0
3660,106.42,19,4,39.6,0,0,0
3661,153.31,19,6,51.5,0,1,0
3662,117.79,9,2,3.9,0,0,0
3663,39.73,7,6,122.7,0,1,0
3664,26.34,3,4,80.9,0,0,0
3665,223.1,5,0,10.1,0,0,0
3666,68.07,1,1,17.8,0,0,0
3667,67.41,22,5,86.2,0,0,0
3668,79.51,8,4,60.2,1,0,0
3669,300.92,5,6,82.6,0,1,0
3670,37.68,15,1,41.2,0,0,0
3671,307.13,10,3,47.5,1,1,0
3672,50.18,22,0,1.5,0,0,0
3673,223.56,12,5,150.4,1,1,0
3674,37.82,2,4,41.7,0,2,0
3675,27.84,0,2,1.1,0,0,0
3676,98.27,20,2,21.2,0,0,0
3677,111.67,10,4,29.4,0,0,0
3678,77.44,22,5,15.6,0,0,0
3679,5.41,15,0,51.6,0,1,0
3680,1069.37,21,6,39.4,0,0,1
3681,249.79,5,3,2.4,0,0,0
3682,59.84,1,5,63.8,0,1,0
3683,45.23,21,0,74.7,0,1,0
3684,82.81,18,1,80.3,0,2,0
3685,81.14,15,4,94.2,0,1,0
3686,52.13,12,1,53.8,0,0,0
3687,18.06,22,1,62.2,1,1,0
3688,93.73,2,4,39.5,0,0,0
3689,182.18,1,1,43.4,1,1,0
3690,968.43,2,4,6.5,0,0,1
3691,116.92,3,5,75.1,1,1,0
3692,22.13,13,3,16.1,0,0,0
3693,187.8,1,0,183.1,0,1,0
3694,98.33,14,6,77.8,0,0,0
3695,107.79,17,6,81.1,0,1,0
3696,26.67,23,0,17.8,0,1,0
3697,65.84,19,6,5.8,0,0,0
3698,50.84,8,5,30.4,0,0,0
3699,51.41,21,3,36.5,0,0,0
3700,40.22,23,3,54.0,0,0,0
3701,62.36,2,2,18.0,0,2,0
3702,59.5,1,6,24.3,0,0,0
3703,47.95,23,6,5.6,0,0,0
3704,22.86,12,5,23.1,0,0,0
3705,110.89,3,0,61.9,0,0,0
3706,59.29,0,6,19.2,0,0,0
3707,230.91,18,4,111.9,0,1,0
3708,197.56,10,0,47.0,1,1,0
3709,53.01,16,6,11.5,1,1,0
3710,10.39,7,4,57.6,0,0,0
3711,102.17,10,5,87.9,0,1,0
3712,82.17,16,6,53.2,0,2,0
3713,108.72,20,0,3.5,0,1,0
3714,199.74,6,2,12.4,1,0,0
3715,29.42,17,6,21.7,0,3,0
3716,54.02,5,2,27.1,1,0,0
3717,1221.74,4,5,3.0,0,1,1
3718,223.37,21,0,28.0,0,0,0
3719,55.44,3,1,65.1,0,2,0
3720,20.92,4,0,66.1,0,0,0
3721,112.37,10,3,52.5,0,0,0
3722,15.46,22,0,63.8,0,1,0
3723,15.96,9,6,29.4,0,1,0
3724,247.41,10,6,17.4,0,1,0
3725,135.5,0,3,41.1,0,1,0
3726,45.43,0,1,71.7,0,0,0
3727,64.05,15,6,35.4,1,1,0
3728,61.77,2,5,101.3,0,0,0
3729,232.12,12,1,48.9,0,0,0
3730,89.03,22,5,46.9,0,0,0
3731,15.14,5,0,21.2,0,1,0
3732,85.24,16,0,32.8,1,0,0
3733,93.98,22,4,91.1,0,0,0
3734,79.22,12,1,59.3,0,0,0
3735,215.56,4,4,123.0,0,1,0
3736,61.2,16,2,32.3,0,0,0
3737,175.09,8,2,17.4,0,0,0
3738,75.57,21,0,25.1,0,1,0
3739,52.31,23,0,45.1,0,0,0
3740,49.18,10,6,128.3,1,0,0
3741,177.46,1,6,100.6,0,0,0
3742,53.86,15,2,58.8,0,0,0
3743,44.43,9,2,20.1,1,0,0
3744,26.04,17,1,46.9,0,0,0
3745,98.17,19,5,7.2,0,1,0
3746,20.9,19,5,57.5,0,1,0
3747,216.56,3,5,116.4,0,0,0
3748,20.27,10,4,45.0,0,1,0
3749,154.45,14,2,100.6,1,0,0
3750,82.46,15,4,36.2,0,1,0
3751,51.33,11,5,122.0,0,1,0
3752,40.22,21,4,1.1,0,0,0
3753,84.77,20,5,5.5,0,2,0
3754,88.04,13,6,80.9,0,0,0
3755,86.19,12,3,65.6,0,1,0
3756,67.53,20,5,29.4,0,0,0
3757,143.71,4,0,118.9,0,0,0
3758,113.85,10,5,48.3,0,0,0
3759,248.8,22,5,62.6,0,1,0
3760,168.4,5,5,7.0,0,2,0
3761,260.92,5,1,33.6,1,3,0
3762,131.39,20,0,7.4,0,0,0
3763,45.49,5,0,39.5,0,2,0
3764,420.92,20,3,0.3,0,0,0
3765,116.09,5,6,26.0,0,1,0
3766,79.34,1,1,14.9,0,3,0
3767,40.86,1,6,2.5,0,2,0
3768,41.22,14,1,27.7,0,0,0
3769,81.5,9,3,21.4,0,1,0
3770,49.03,18,6,18.4,0,2,0
3771,114.73,6,0,32.3,1,0,0
3772,55.05,21,3,7.9,0,2,0
3773,141.88,0,0,27.4,0,0,0
3774,213.94,22,1,37.5,0,1,0
3775,127.58,11,6,13.0,0,0,0
3776,90.66,5,5,99.0,0,1,0
3777,66.66,8,6,21.6,0,0,0
3778,158.26,13,4,25.2,0,1,0
3779,74.43,21,2,48.3,0,1,0
3780,29.26,15,2,19.4,0,0,0
3781,201.37,7,2,4.3,0,0,0
3782,61.1,5,0,7.9,1,0,0
3783,98.91,3,3,68.7,0,0,0
3784,163.27,20,3,1.9,0,0,0
3785,83.07,21,0,55.3,0,2,0
3786,27.9,20,1,1.1,1,2,0
3787,133.42,22,3,12.7,0,0,0
3788,41.52,19,6,86.9,1,0,0
3789,96.27,23,1,56.3,0,1,0
3790,285.0,23,6,125.7,1,0,0
3791,74.08,11,4,66.4,0,0,0
3792,117.59,15,1,39.7,1,1,0
3793,37.01,17,3,8.9,0,1,0
3794,79.13,23,3,38.1,0,0,0
3795,224.66,0,6,4.6,0,0,0
3796,65.85,10,4,3.3,0,0,0
3797,25.14,14,3,7.8,0,0,0
3798,837.69,23,4,47.2,0,0,1
3799,149.87,12,5,254.7,0,0,0
3800,16.55,17,2,25.4,0,0,0
3801,223.78,2,3,59.2,1,1,0
3802,368.5,15,0,98.0,0,2,0
3803,23.24,5,1,18.8,0,1,0
3804,5.08,15,3,2.6,0,0,0
3805,266.45,5,3,57.4,1,1,0
3806,124.38,0,4,72.1,0,0,0
3807,114.87,18,4,15.8,0,2,0
3808,146.12,6,2,76.5,0,0,0
3809,47.65,3,1,15.8,1,0,0
3810,37.14,17,0,38.2,0,0,0
3811,14.64,4,3,14.5,0,1,0
3812,36.19,1,3,102.0,0,0,0
3813,138.32,6,0,102.3,1,0,0
3814,86.81,17,6,4.1,1,1,0
3815,228.38,0,4,18.6,0,1,0
3816,84.01,4,2,76.5,0,1,0
3817,162.49,5,6,55.8,0,2,0
3818,32.0,18,1,15.6,0,0,0
3819,43.58,19,3,31.4,0,1,0
3820,70.87,20,6,30.6,0,0,0
3821,91.56,16,2,75.2,0,0,0
3822,63.1,23,1,229.3,0,0,0
3823,49.76,20,2,17.1,0,1,0
3824,18.0,5,3,63.5,0,0,0
3825,108.89,23,1,190.5,0,0,0
3826,155.75,13,4,9.4,0,0,0
3827,23.45,14,3,256.2,0,0,0
3828,136.68,20,0,44.7,0,0,0
3829,145.96,7,5,13.3,0,2,0
3830,126.64,4,0,52.4,0,0,0
3831,52.37,10,1,108.8,0,1,0
3832,27.0,15,2,23.0,0,0,0
3833,193.96,14,5,8.8,1,0,0
3834,19.57,3,6,43.6,0,0,0
3835,43.4,22,0,17.7,0,0,0
3836,157.52,0,3,5.0,0,0,0
3837,133.63,17,2,47.7,0,0,0
3838,76.9,15,5,23.0,0,1,0
3839,86.07,22,2,129.2,1,1,0
3840,140.19,10,4,11.7,0,0,0
3841,131.68,10,1,45.1,0,1,0
3842,85.09,3,1,30.2,0,0,0
3843,58.91,8,2,44.7,0,1,0
3844,125.25,2,4,75.9,0,0,0
3845,131.11,23,1,113.7,0,1,0
3846,107.2,11,6,11.3,1,1,0
3847,52.73,17,4,21.5,0,0,0
3848,34.96,4,4,66.4,0,0,0
3849,40.27,14,0,29.3,1,0,0
3850,92.67,5,2,15.8,1,1,0
3851,188.55,15,1,42.1,1,0,0
3852,453.09,9,3,59.1,0,0,0
3853,160.42,12,5,5.6,0,0,0
3854,40.31,10,1,18.4,0,0,0
3855,198.92,10,1,176.9,0,2,0
3856,20.03,11,6,15.2,1,0,0
3857,172.43,7,3,66.6,0,1,0
3858,67.27,13,3,159.1,0,0,0
3859,127.86,10,1,30.6,1,1,0
3860,120.62,15,0,42.6,0,1,0
3861,67.79,21,4,213.9,0,0,0
3862,162.04,3,2,10.4,0,2,0
3863,142.15,0,1,115.0,0,0,0
3864,268.37,8,5,84.1,0,0,0
3865,40.84,10,2,67.4,0,0,0
3866,23.73,2,6,43.6,1,1,0
3867,71.88,11,2,60.0,1,0,0
3868,147.36,11,1,26.8,0,1,0
3869,125.01,0,6,67.3,0,1,0
3870,104.13,23,5,19.1,0,0,0
3871,153.52,19,4,61.6,1,0,0
3872,42.66,11,3,19.8,0,0,0
3873,13.44,0,0,11.9,1,1,0
3874,93.18,6,3,23.0,0,0,0
3875,90.87,2,1,16.0,0,0,0
3876,445.03,2,0,20.0,0,0,1
3877,52.83,21,4,8.8,0,2,0
3878,93.3,18,1,9.1,1,0,0
3879,157.53,10,0,113.0,0,2,0
3880,54.89,4,1,33.9,0,1,0
3881,1000.74,18,4,9.8,0,0,1
3882,1512.38,20,5,30.5,0,1,1
3883,138.9,6,5,51.0,0,0,0
3884,49.36,17,4,64.4,0,0,0
3885,25.63,0,5,10.8,0,0,0
3886,55.91,11,5,14.4,0,0,0
3887,87.59,4,6,38.8,0,1,0
3888,36.57,21,6,65.7,0,0,0
3889,48.84,19,1,145.4,0,1,0
3890,299.52,23,5,3.7,0,0,0
3891,124.83,12,2,44.2,1,1,0
3892,179.97,20,0,22.1,0,2,0
3893,82.66,14,6,79.6,0,0,0
3894,190.35,0,6,31.3,0,0,0
3895,225.88,15,3,52.5,0,0,0
3896,103.14,4,6,32.3,0,2,0
3897,200.02,21,4,64.7,1,0,0
3898,53.84,1,4,227.1,0,1,0
3899,31.8,13,5,98.9,0,0,0
3900,49.93,19,1,23.0,0,2,0
3901,230.49,17,2,42.8,0,0,0
3902,49.42,1,5,23.0,0,0,0
3903,30.26,5,6,53.0,0,0,0
3904,40.3,3,0,33.0,1,0,0
3905,120.3,7,5,90.8,0,0,0
3906,45.26,19,4,27.9,0,1,0
3907,58.0,9,5,24.5,0,2,0
3908,642.85,8,4,183.8,0,0,1
3909,234.91,11,1,40.7,0,0,0
3910,33.07,10,5,47.8,0,1,0
3911,137.99,8,0,29.5,0,0,0
3912,134.19,10,5,2.4,0,1,0
3913,164.18,21,5,42.6,0,1,0
3914,97.34,0,3,25.4,0,1,0
3915,91.48,22,4,17.9,0,0,0
3916,49.3,14,0,60.1,0,0,0
3917,50.43,7,0,11.0,1,1,0
3918,30.1,3,5,28.6,1,0,0
3919,864.39,7,6,27.2,0,0,1
3920,102.58,8,5,6.7,0,0,0
3921,20.2,10,1,27.3,0,0,0
3922,135.36,17,5,69.1,1,0,0
3923,43.64,1,2,19.2,0,1,0
3924,368.75,5,5,149.0,0,0,1
3925,492.54,0,0,31.9,0,1,0
3926,191.97,9,3,109.7,0,0,0
3927,115.88,15,3,8.9,0,0,0
3928,57.93,3,2,8.6,0,1,0
3929,16.8,11,5,60.4,1,1,0
3930,255.26,6,1,39.5,1,0,0
3931,332.16,12,2,14.2,0,0,0
3932,109.01,23,6,16.0,0,0,0
3933,61.74,11,2,27.5,1,1,0
3934,913.23,23,0,22.4,0,1,1
3935,38.38,7,6,15.4,0,0,0
3936,74.32,18,0,10.8,0,0,0
3937,354.4,0,6,80.4,0,1,0
3938,96.08,16,4,75.3,1,1,0
3939,40.12,13,5,58.3,0,0,0
3940,103.67,16,0,7.0,0,0,0
3941,149.33,14,0,95.1,0,0,0
3942,60.95,13,0,110.9,0,0,0
3943,172.56,9,1,51.1,0,2,0
3944,9.02,1,3,85.4,1,0,0
3945,127.3,14,1,1.1,0,2,0
3946,1363.72,4,0,24.4,0,0,1
3947,18.83,19,6,38.7,0,0,0
3948,126.17,11,6,30.8,0,1,0
3949,63.65,1,0,128.3,0,2,0
3950,9.72,14,5,55.1,0,0,0
3951,99.05,9,1,31.6,0,1,0
3952,138.7,15,5,21.2,0,0,0
3953,44.71,12,5,114.3,0,0,0
3954,68.58,6,1,60.5,1,1,0
3955,144.19,8,2,13.4,0,2,0
3956,106.57,17,1,10.9,0,0,0
3957,98.24,6,5,19.5,0,3,0
3958,36.67,21,4,34.9,0,0,0
3959,56.15,23,0,2.8,0,0,0
3960,48.33,7,6,210.3,0,1,0
3961,77.71,10,2,108.3,0,1,0
3962,172.94,20,2,14.7,0,0,0
3963,39.79,12,2,44.8,0,0,0
3964,142.24,23,0,15.2,0,0,0
3965,51.91,16,2,10.1,0,0,0
3966,78.4,7,2,26.7,0,2,0
3967,171.27,2,6,22.7,0,0,0
3968,196.35,23,1,98.7,0,0,0
3969,146.87,5,4,43.7,0,1,0
3970,70.76,2,4,10.7,0,0,0
3971,34.57,22,0,29.5,1,0,0
3972,81.14,3,5,40.1,1,0,0
3973,220.14,9,4,66.9,0,0,0
3974,168.7,19,5,26.9,0,1,0
3975,139.09,11,3,18.3,1,1,0
3976,948.69,12,0,104.1,1,0,1
3977,71.89,6,6,79.5,0,0,0
3978,55.69,7,1,62.8,0,0,0
3979,107.72,3,2,2.0,1,0,0
3980,136.46,23,0,38.2,0,1,0
3981,204.83,9,3,3.5,1,1,0
3982,65.02,3,6,17.9,0,2,0
3983,758.83,16,1,5.8,0,0,1
3984,67.77,16,6,26.9,0,1,0
3985,18.68,23,1,55.4,0,0,0
3986,152.11,9,3,136.6,0,0,0
3987,102.76,4,1,32.2,0,0,0
3988,125.98,21,3,61.7,0,0,0
3989,9.16,22,6,46.6,1,1,0
3990,35.78,0,5,32.9,1,0,0
3991,133.97,5,4,44.9,0,0,0
3992,188.37,15,3,52.4,0,0,0
3993,200.7,3,1,36.7,0,1,0
3994,54.95,18,6,55.0,0,1,0
3995,90.91,0,0,62.1,1,0,0
3996,24.43,17,6,17.6,0,0,0
3997,163.99,22,5,52.2,1,1,0
3998,67.38,11,5,13.7,0,1,0
3999,160.37,15,5,20.1,0,0,0
4000,88.64,4,5,12.7,0,1,0
4001,24.39,9,0,6.4,0,0,0
4002,106.01,15,0,54.1,0,0,0
4003,218.39,14,0,162.5,0,0,0
4004,68.53,1,4,72.6,1,1,0
4005,291.7,8,3,15.2,0,1,0
4006,57.09,15,2,144.1,0,0,0
4007,19.11,6,2,9.8,0,0,0
4008,51.17,15,1,161.8,0,0,0
4009,190.27,12,5,120.6,0,1,0
4010,39.39,4,0,12.6,0,1,0
4011,11.61,4,0,16.7,1,0,0
4012,124.66,22,5,6.6,0,1,0
4013,133.55,0,0,38.2,0,2,0
4014,59.52,19,6,96.6,1,1,0
4015,47.81,15,3,1.8,0,0,0
4016,39.25,14,0,123.5,0,0,0
4017,19.54,7,5,44.0,0,0,0
4018,77.79,3,4,30.2,1,1,0
4019,103.25,23,2,0.0,0,0,0
4020,249.23,18,1,17.2,0,1,0
4021,50.27,21,2,87.8,1,1,0
4022,40.02,13,2,47.3,0,0,0
